"Serie","cvegeo","Entidad_federativa","Periodo","Sexo|Total_Grupo_de_edad|Total","Sexo|Total_Grupo_de_edad|De_15_a_24_años","Sexo|Total_Grupo_de_edad|De_25_a_64_años","Sexo|Total_Grupo_de_edad|De_65_años_y_más","Sexo|Hombres_Grupo_de_edad|Total","Sexo|Hombres_Grupo_de_edad|De_15_a_24_años","Sexo|Hombres_Grupo_de_edad|De_25_a_64_años","Sexo|Hombres_Grupo_de_edad|De_65_años_y_más","Sexo|Mujeres_Grupo_de_edad|Total","Sexo|Mujeres_Grupo_de_edad|De_15_a_24_años","Sexo|Mujeres_Grupo_de_edad|De_25_a_64_años","Sexo|Mujeres_Grupo_de_edad|De_65_años_y_más",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	17,"Morelos","2020","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	18,"Nayarit","2020","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	19,"Nuevo_León","2020","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	20,"Oaxaca","2020","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	21,"Puebla","2020","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	22,"Querétaro","2020","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	23,"Quintana_Roo","2020","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	24,"San_Luis_Potosí","2020","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	25,"Sinaloa","2020","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	26,"Sonora","2020","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	27,"Tabasco","2020","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	28,"Tamaulipas","2020","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	29,"Tlaxcala","2020","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	30,"Veracruz_de_Ignacio_de_la_Llave","2020","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	31,"Yucatán","2020","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	32,"Zacatecas","2020","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	00,"Estados_Unidos_Mexicanos","2019","3.50510717479942","7.23337289466844","2.86033187351897","0.88887752749341","3.47942984025496","6.76443462711906","2.89668766572168","1.01999474691235","3.54510615771069","8.06333023970701","2.80637897655857","0.60819699263632",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	01,"Aguascalientes","2019","3.53913682320943","7.31622136995693","2.68960196923513","0.71125684137863","3.80715066510547","7.19994805922615","3.02905370244142","1.05613823147182","3.11856338586882","7.51167506275526","2.1717679944095","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	02,"Baja_California","2019","2.56224365968961","5.63773440855084","1.93381193736882","1.55724815724816","2.73027418417393","5.75881081066389","2.09603024799609","2.02412658624471","2.30872814733203","5.45200207639724","1.69085859938222","0.77136075949367",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	03,"Baja_California_Sur","2019","4.19406991162944","8.71499967963094","3.30070070267927","1.55258098451047","3.66816856612775","7.493306240806","2.88638076648049","1.7563810967905","4.95785057161554","10.589649068676","3.88336815641509","1.03443844769982",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	04,"Campeche","2019","3.29748692877067","5.8937914931923","2.93432064082499","0.5240513699738","2.90675429523382","4.81670088250193","2.66333223166528","0.60001197031362","3.93573168306617","7.97943189914196","3.35041394686751","0.32809665341414",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	05,"Coahuila_de_Zaragoza","2019","4.5425859033756","10.2926256836338","3.36345454140524","1.07978461641368","4.48093914618602","10.1898576067949","3.29446166696355","1.08789006584598","4.64270189874459","10.4664304236004","3.4729867258083","1.06222007020942",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	06,"Colima","2019","3.53856448661737","7.02958122540753","2.82900644427941","1.85284808147027","3.18236783813566","6.02618577958415","2.5375154771708","2.3752051752438","4.00703778177585","8.47063052576623","3.19664215278803","0.8917785831024",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	07,"Chiapas","2019","3.26750402506346","5.83575335832897","2.77215306706176","0.74769785813207","2.68256055319421","4.2819167518365","2.39122417729659","0.93515154185226","4.57182835285954","9.72658475058996","3.56015997754005","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	08,"Chihuahua","2019","3.03290911754986","6.10494846371072","2.42111478222554","0.56018906380904","2.92581470918218","5.20742526024306","2.47917985997801","0.60779233358355","3.2031105556254","7.67989784703193","2.33220769720558","0.45496514164135",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	09,"Ciudad_de_México","2019","4.99478429298237","12.521281383926","4.11152112119219","2.14033734395725","5.15067458054934","11.9020940240739","4.29680322512737","2.22465979905888","4.79297459997546","13.5034468963473","3.88043192705157","2.01811185104961",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	10,"Durango","2019","4.00748394694","7.89171006411861","3.2475398044921","1.03600653698886","3.88753958711366","7.31729275344425","3.19303611213386","1.45849598830545","4.20229846960949","8.89560209847739","3.33216495791762","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	11,"Guanajuato","2019","3.66204572866512","6.99805787770228","2.89784941480374","1.05452790603516","3.75538444517572","6.52869065675994","3.10288821138124","1.50099276827513","3.52238623211698","7.76763648989429","2.60416922827226","0.13341517801218",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	12,"Guerrero","2019","1.51240530543991","2.83811119320866","1.33096705178429","0.38770073653707","1.5502551485329","2.41811463603026","1.44426828512088","0.58011845143661","1.45528954368733","3.68888738533015","1.17607412589828","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	13,"Hidalgo","2019","2.41889520629961","6.47594559676177","1.85157719643127","0.21216462927505","2.22658444918205","6.25513213555062","1.6157873827338","0.05612265647241","2.70177162601368","6.85846248017584","2.18181585857489","0.49452126367844",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	14,"Jalisco","2019","2.9922067317243","6.38477166579473","2.25323006634042","0.69572799589138","3.14579642489649","6.40061978079684","2.44334767286461","0.51972137326609","2.75550641098731","6.35811147939083","1.97369663423508","1.11531263129751",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	15,"México","2019","4.55710390055117","9.02502871141349","3.91803418240081","0.98373824814831","4.55531559358977","8.95510803167779","3.93417872028685","0.94114589228596","4.55989186317015","9.14072378785323","3.89352555525642","1.07454562517596",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	16,"Michoacán_de_Ocampo","2019","2.69612032692684","5.3312619906166","2.17640018828654","0.60049768874593","2.71385577820139","5.05907647324803","2.192311712023","0.85695469866261","2.66660046633045","5.92087433894184","2.15225471509944","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	17,"Morelos","2019","2.3345055654324","4.15177638895946","2.05068781885033","1.44294202966359","2.66841523491884","4.13330817406619","2.4224529046257","2.01749236473884","1.82572493197787","4.18299462316595","1.50008764433927","0.46616218401405",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	18,"Nayarit","2019","3.91084167379138","6.95144053230774","3.32383018316243","1.93759648784253","4.08453602107309","6.37909553153517","3.58563514853924","2.70399160665745","3.66312847059005","7.93316159737544","2.97263796367191","0.61988553436429",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	19,"Nuevo_León","2019","3.49633381400439","9.04731177216427","2.36226836451319","0.95561077770862","3.68798229450192","9.33372102683393","2.51971623478724","1.34609048794099","3.18661423459298","8.57084466060814","2.11290390050433","0.1421688097039",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	20,"Oaxaca","2019","1.7845300043759","3.36659798156031","1.58077187148242","0.24619725464814","1.91302771026727","3.27371304917015","1.75018167421097","0.34492543102663","1.6176417624851","3.50643159820552","1.37075319245443","0.10541945063103",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	21,"Puebla","2019","2.6661819037337","4.59397311080204","2.38774580425986","0.27803547953001","2.52424376493763","3.98594733201748","2.3194065133311","0.34276624897883","2.88418409317227","5.77189140902455","2.48554019141267","0.15602276384346",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	22,"Querétaro","2019","4.33938947092621","8.72202047342164","3.60741027046948","0.57265456151698","4.92636879937134","9.50305316702353","4.19695816205933","0.51126378015657","3.38257091976676","7.4604743083004","2.65659230199796","0.71005312627707",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	23,"Quintana_Roo","2019","3.04519613966468","6.21994869944311","2.45285526050919","0.39584508549087","3.14365087634051","6.79241577772015","2.42268071842066","0.53968043492674","2.8866300869449","5.17694548290177","2.49936623540168","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	24,"San_Luis_Potosí","2019","2.5942548381761","5.48130095175856","2.02186342783339","0.57089571258519","2.51835711616262","4.98681979133074","2.04139169520491","0.62191851221353","2.72132989891927","6.39401791663582","1.99137077301405","0.42040192792772",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	25,"Sinaloa","2019","3.19971874333845","6.74296418679627","2.48420689871093","1.82706064665983","3.28488754725665","5.85261664443399","2.70770500270616","2.45367831400815","3.06743981078458","8.40865879800466","2.16050902384874","0.25966072631515",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	26,"Sonora","2019","4.26276241737323","9.74919151448535","3.17955061167582","1.07734948857006","4.3920154556939","9.47555667545588","3.32419336526664","1.49690317821669","4.06786026658907","10.2208709186193","2.97115783638277","0.20708576252407",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	27,"Tabasco","2019","7.08350613641189","12.6985493653954","6.36256718739549","1.53878506381889","6.5714803087033","9.98847694474421","6.22135458038083","2.02129384424147","7.97665809496311","18.2629881560973","6.59329523672926","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	28,"Tamaulipas","2019","3.43356881357355","8.33832720533234","2.56423635278301","0.52523958642304","3.13954002994116","7.82419017008391","2.28341698478937","0.60588256894209","3.88527745013702","9.17997457145691","2.97583881395608","0.32308839367078",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	29,"Tlaxcala","2019","3.73791152865435","7.50709227779391","3.08192522636074","0.65693330966006","3.24280836540217","6.3819789745352","2.66746379028538","0.51573026039991","4.44431603154517","9.48169756049529","3.62570658745113","0.98711957141229",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	30,"Veracruz_de_Ignacio_de_la_Llave","2019","2.9894251991681","7.11448533037158","2.34887597970642","0.70671218729001","2.89849994929146","6.3247226304316","2.3722995901839","0.79402554041869","3.15081627104859","8.73473446870164","2.31005584541782","0.45790725533429",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	31,"Yucatán","2019","1.88352633451593","4.47670104423199","1.44214341438333","0.29405912136019","1.52293327927452","3.2938046003303","1.20665786938465","0.40864190576656","2.42949853046919","6.58500551680287","1.77367433888798","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	32,"Zacatecas","2019","3.01707221350078","6.53819502475977","2.28916410901602","0.40738375301507","2.81796243418613","6.15116420339443","2.08057530044911","0.53372191277656","3.36411327071325","7.30524571070197","2.63069255795092","0.08389446958825",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	00,"Estados_Unidos_Mexicanos","2018","3.30073669808087","6.90609689083479","2.66733478115048","0.88236184561034","3.21124574507771","6.4969902391049","2.60475834347747","1.01469706713669","3.44462862252562","7.65923771467924","2.76278379373679","0.57169051477192",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	01,"Aguascalientes","2018","3.46170192110628","7.40894678207216","2.55229498084061","0.83379914291038","3.56509558813711","7.17067784784832","2.71717734517332","1.04295184984125","3.29730502921153","7.81915079707525","2.30023082745971","0.32691464338397",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	02,"Baja_California","2018","2.53487636224884","5.84741118444566","1.81966273470116","1.11517064271822","2.53460649263077","5.38193666789101","1.90111279669782","1.30264518989212","2.53528767493349","6.60879176549151","1.69896412120901","0.71649670820043",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	03,"Baja_California_Sur","2018","3.72548535935153","7.96412041285552","2.8387541222996","1.67018151690894","3.40090323894107","7.87649511963763","2.44424028595913","1.93924599945755","4.20622410107596","8.09260448043718","3.41489905443394","1.0592437492302",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	04,"Campeche","2018","3.27342637743204","5.99433966784048","2.8729744654112","0.49078867156422","3.18153596824748","5.04563562099743","2.93635026768111","0.6824908761746","3.42755922481913","7.99795524978967","2.77465229397556","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	05,"Coahuila_de_Zaragoza","2018","4.13411437765788","8.41042981407209","3.17662736318862","2.33171999231452","4.08741873209076","8.43882684177332","3.090960133695","2.50623353481485","4.21213569131802","8.36166331543708","3.31610807618485","1.89668120735663",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	06,"Colima","2018","3.23108749106819","6.20025017057084","2.65420179687298","1.14555934054878","3.1180155226701","5.9824411937088","2.53166225367294","1.62014920822068","3.3871434019363","6.51125471283011","2.81698360974661","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	07,"Chiapas","2018","2.82613034435729","5.11801392170388","2.40911749926174","0.55136572598235","2.43439257650399","4.37766024036054","2.06775297946492","0.65848630804335","3.85542578768779","7.29729383916576","3.24222567597911","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	08,"Chihuahua","2018","3.12818694443806","6.35691226149872","2.48705049986436","1.33028348828074","2.94776684618529","5.97478506497942","2.32032621330412","1.75605418822629","3.40192766626049","6.94974597666518","2.73588797235795","0.49375227465729",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	09,"Ciudad_de_México","2018","4.63384226420395","11.1535557255058","3.9049519077906","2.09015389207105","4.78703395889594","11.4919769615003","3.92076406440374","2.39013025199874","4.44264387422645","10.6177018276945","3.88615398842159","1.62776542198291",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	10,"Durango","2018","4.25674141714805","8.60526481955979","3.34706009462334","1.43733140427143","3.95244622896042","8.04317214660066","3.04294872400087","1.79824184634768","4.75838927295473","9.60788576556407","3.82807374972667","0.56091229371407",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	11,"Guanajuato","2018","3.57327263153226","7.34840416771884","2.70035814410823","0.52466930489905","3.74703261570911","7.59047248099881","2.82659223835402","0.68057605114861","3.28835131855037","6.90895602548598","2.50392109136103","0.10771056152545",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	12,"Guerrero","2018","1.2106937064142","1.97082897563236","1.12654668036084","0.16668179990401","1.10847502124455","1.74119433918176","1.01708313937361","0.24892085866396","1.37305777948288","2.51827856072418","1.28034918816985","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	13,"Hidalgo","2018","2.50610203004121","5.69549239811831","2.0126146803212","0.94954639503422","2.2087300319438","4.71642520985497","1.77352925002202","1.32597225370832","2.97783685302799","7.45094515920362","2.37099447274116","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	14,"Jalisco","2018","2.75001126744134","5.87609598155682","2.09868524532205","0.41689869286916","2.91033209313159","6.32919658529915","2.18122033068885","0.5125676639671","2.50211754246603","5.13504212335676","1.97588936664408","0.17867591741202",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	15,"México","2018","4.01458581914691","8.97295395786018","3.22384577469297","1.06802703068619","3.65577035652529","8.02696307939799","2.89258564480034","1.32257504395199","4.58140055079231","10.7209617280699","3.72542127728189","0.53200727625072",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	16,"Michoacán_de_Ocampo","2018","2.17328439934532","4.61673926182189","1.7315387087521","0.20156260733435","1.99653668799242","3.59020388476028","1.73533529226743","0.28226418915498","2.47327078840784","6.6982824916688","1.72557172557173","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	17,"Morelos","2018","2.11940661907669","3.41875107422473","1.90174667546851","1.77228191366168","2.40813064809479","3.41670342897376","2.19748640328217","2.41354411516185","1.64825937525877","3.42302764049057","1.44517673444807","0.55237315875614",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	18,"Nayarit","2018","3.93304662155452","7.50536667279579","3.23594251489836","2.06663114297479","4.37379555450727","7.17971923618979","3.8427957989069","2.26938508741671","3.27190306514758","8.08765850735944","2.38365158198887","1.66042265303896",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	19,"Nuevo_León","2018","3.58806959220857","8.65454836012745","2.55963416692408","1.62012535606805","3.63006976716931","9.70391572986158","2.43667677968902","1.36074555365894","3.51834053244076","7.00733299212349","2.76150117928457","2.3233897229661",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	20,"Oaxaca","2018","1.57725084949336","2.97500378304584","1.38399603710437","0.35443266411008","1.45320658116102","2.12559945656031","1.40439584686212","0.44434151280781","1.76650316489085","4.56964750948738","1.35516926079937","0.17178276592136",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	21,"Puebla","2018","2.5767729284392","5.08619736717251","2.16760626112697","0.21847309805015","2.64142857411558","4.45145056045153","2.38723927666241","0.31986499784277","2.47474931964713","6.254019448924","1.84122643444588","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	22,"Querétaro","2018","3.75574010409797","8.18352471328729","3.02230666511324","0.24785882233106","4.20441838145301","8.35395635212656","3.55494640873583","0.34373160682755","3.01928499546267","7.8950405909738","2.16987622281013","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	23,"Quintana_Roo","2018","2.72623318365882","6.49856631405012","1.92829790446272","1.15110393497941","2.80980027681785","6.26959860588685","2.04287298887871","1.06543593268605","2.58827672062286","6.94865499829443","1.75015197802282","1.39366767455601",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	24,"San_Luis_Potosí","2018","2.46614891542518","5.6687479280087","1.81377769839537","0.49823483406194","2.42113349688995","5.28365826342947","1.8620871690025","0.58763914543047","2.54537092522591","6.37184722256803","1.73344431134912","0.21121679239095",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	25,"Sinaloa","2018","3.1551591865287","6.53818558673469","2.50160681054292","0.9499187691486","2.97071373592294","6.12912555238009","2.29144237843129","1.29899772764162","3.43404066649703","7.26815651758908","2.79743265726042","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	26,"Sonora","2018","3.66881085726797","8.45514809618726","2.7617148844064","0.73374836051946","3.56829694616133","7.80873730391859","2.77826132891382","1.06537062666967","3.81951098951129","9.41881066563418","2.73745203546068","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	27,"Tabasco","2018","7.23153804158375","12.4942689643789","6.49506416923133","0.98541493584418","7.30780178310731","11.739567171006","6.71308228588676","1.30282133635619","7.09110992449656","14.1098993932878","6.11311127249752","0.11448073267669",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	28,"Tamaulipas","2018","3.82893425122266","9.46875399652073","2.78306790334845","1.07763956160458","3.37141260236689","8.69338279760293","2.35398253119056","1.04590680681604","4.54844058652031","10.757143023676","3.42881187792515","1.16182572614108",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	29,"Tlaxcala","2018","3.70222643826617","7.60506804230456","2.92747783254454","1.32149531039046","3.34703188664272","6.54517192022423","2.62580004258764","1.50296638101516","4.23396089387234","9.63694589583684","3.3460045366465","0.9390714861223",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	30,"Veracruz_de_Ignacio_de_la_Llave","2018","3.04282064424223","5.61905847219009","2.76994838682634","0.33810686408345","3.02218206607376","5.31432314589261","2.80396274968613","0.32118078650124","3.08387968407009","6.39027565996584","2.70718910763854","0.38629535183175",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	31,"Yucatán","2018","1.76215099395879","3.92906201728552","1.3849566386441","0.14707612660313","1.60858158091581","3.54524507750314","1.25414108065786","0.20591990304114","1.9926069272127","4.60527286952157","1.568151170555","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	32,"Zacatecas","2018","2.89459701995091","6.23873227306654","2.14649539057217","0.80366314630429","2.60980437612568","5.01679365659047","2.06399120249706","0.78880276508735","3.42257280323016","8.98090200168877","2.28562944453238","0.85784696010232",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	00,"Estados_Unidos_Mexicanos","2017","3.43795218996232","6.90622454758687","2.81708582124492","0.96607926755919","3.32366396151427","6.311915356401","2.7659049193897","1.16237665558684","3.62349639341571","8.00813664293341","2.89594703528916","0.50051291125187",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	01,"Aguascalientes","2017","3.64224406240315","7.18983002167754","2.86492705179351","0.6416375013257","3.90222944511381","7.16534744391481","3.19276145710928","0.78848463714208","3.22786397349734","7.23071960267561","2.35461968450935","0.3233392122281",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	02,"Baja_California","2017","2.88118193648993","5.18271875930592","2.4097962267844","1.69290408217649","3.00014919210739","5.04329067835801","2.58769013030433","1.87289084460174","2.69823763363329","5.39520246647561","2.13711201883514","1.36992075535323",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	03,"Baja_California_Sur","2017","4.35833935698796","10.0028437622615","3.21174655918285","2.01594358424038","3.63737753562019","8.18528287417357","2.6701466878494","2.56636479227755","5.50662049297209","12.9633309675893","4.05176581975023","0.46163992086173",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	04,"Campeche","2017","3.7988024527786","6.14706143982264","3.48598594319134","0.47627406237201","3.83943084958291","5.05082734655825","3.78362067642832","0.65101250839758","3.73020283412059","8.54479036039474","3.02446935481952","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	05,"Coahuila_de_Zaragoza","2017","4.38060510586185","10.4066724703513","3.14763360662448","1.35996262967239","3.97999843511373","9.42780435667752","2.85992515689079","1.30020293548539","5.0732680113541","12.1538679914833","3.62877727052347","1.53642476396196",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	06,"Colima","2017","3.61875507206524","6.9656867796211","2.97579571975426","1.29793746908877","3.50807588302237","5.97190488800754","3.02403967967568","1.75550920093352","3.77043524711486","8.44131498331123","2.91210172487897","0.45847226432252",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	07,"Chiapas","2017","2.61624832359573","4.32746408739548","2.3126248110595","0.40218185429242","2.35826957228866","3.42598931232934","2.22357164326086","0.47222584666124","3.27496942101511","6.77835361610481","2.52593243811158","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	08,"Chihuahua","2017","2.70311002624282","6.31270770284196","1.90325938003137","2.66288433382138","2.73576796864668","6.57880995533135","1.79097621473791","3.42044921899743","2.64982329080099","5.82050429373447","2.07741712858222","0.25925479319908",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	09,"Ciudad_de_México","2017","4.61552432615709","11.5250444617527","3.8714792809764","1.36799477052754","4.45499856095972","10.3318104588118","3.71339399969756","1.89894567033474","4.81510580699634","13.4890927252613","4.05923010760672","0.6106196872115",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	10,"Durango","2017","3.78056765266436","7.9814945882028","2.90427257977285","1.37786922137208","3.40207914935297","6.85070704276305","2.63743453219885","1.65507785721281","4.40984982454201","10.0718929179083","3.32490358821884","0.65727047605823",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	11,"Guanajuato","2017","3.54454344158789","5.91358430343883","3.03355650235451","0.91580853018564","3.74145719729404","6.04622702256565","3.22765090426241","1.21578280002984","3.22384991849255","5.66973360296561","2.73653565259594","0.12021516993708",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	12,"Guerrero","2017","1.62216612821425","2.76292122206267","1.41483772774217","0.65297952874497","1.61598024913029","2.39773772336091","1.45513624659266","0.86746454718129","1.63202003575285","3.58974655176397","1.35725464936512","0.21425392107308",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	13,"Hidalgo","2017","2.87102616930177","6.0149449466189","2.33994665662223","1.02243343609606","2.67666693474375","5.03699516086973","2.2756035490749","1.366397810446","3.19489452193498","7.6919400865659","2.4436247770447","0.1565823296841",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	14,"Jalisco","2017","2.85832033695627","5.74433746560496","2.22738890400172","0.75787566088693","2.87607904058349","5.82971596175782","2.20482305508818","0.82648290999652","2.83107915235111","5.60010180854578","2.26041192295895","0.60175869140297",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	15,"México","2017","4.02477951392079","7.86520619436532","3.40386990287723","1.39411131076398","3.78704349180309","6.91719753786309","3.25927562004732","1.5850426931004","4.40962959851597","9.62786171513938","3.62720414073242","0.9178242640574",
